row_id,domain,family,split,text,hard_negative_group,lexical_markers,notes
V3_0817,quantities,dates_numbers_measurements,dev,"On 2026-01-25, the module measured 136.4 kg, 32% above the 2025-05-01 baseline.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0818,quantities,dates_numbers_measurements,dev,"The lab recorded 137 mm of drift at 21.5 C and a flow rate of 39.2 L/min.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0819,quantities,dates_numbers_measurements,test,"Invoice 138-46 lists USD 994.00, a 3:2 allocation, and delivery by 2026-03-03.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0820,quantities,dates_numbers_measurements,test,"On 2026-04-06, the route measured 139.4 kg, 53% above the 2025-05-01 baseline.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0821,quantities,dates_numbers_measurements,train,"The lab recorded 140 mm of drift at 21.5 C and a flow rate of 60.2 L/min.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0822,quantities,dates_numbers_measurements,train,"Invoice 141-67 lists USD 1033.00, a 3:2 allocation, and delivery by 2026-06-12.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0823,quantities,dates_numbers_measurements,train,"On 2026-07-15, the packet measured 142.4 kg, 74% above the 2025-05-01 baseline.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0824,quantities,dates_numbers_measurements,train,"The lab recorded 143 mm of drift at 21.5 C and a flow rate of 81.2 L/min.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0825,quantities,dates_numbers_measurements,train,"Invoice 144-88 lists USD 1072.00, a 3:2 allocation, and delivery by 2026-09-21.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0826,quantities,dates_numbers_measurements,train,"On 2026-10-24, the sample measured 145.4 kg, 95% above the 2025-05-01 baseline.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0827,quantities,dates_numbers_measurements,dev,"The lab recorded 146 mm of drift at 21.5 C and a flow rate of 22.2 L/min.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0828,quantities,dates_numbers_measurements,dev,"Invoice 147-29 lists USD 1111.00, a 3:2 allocation, and delivery by 2026-12-02.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0829,quantities,dates_numbers_measurements,test,"On 2026-01-05, the record measured 148.4 kg, 36% above the 2025-05-01 baseline.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0830,quantities,dates_numbers_measurements,test,"The lab recorded 149 mm of drift at 21.5 C and a flow rate of 43.2 L/min.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0831,quantities,dates_numbers_measurements,train,"Invoice 150-50 lists USD 1150.00, a 3:2 allocation, and delivery by 2026-03-11.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0832,quantities,dates_numbers_measurements,train,"On 2026-04-14, the panel measured 151.4 kg, 57% above the 2025-05-01 baseline.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
V3_0833,quantities,dates_numbers_measurements,train,"The lab recorded 152 mm of drift at 21.5 C and a flow rate of 64.2 L/min.

Control sentence: the neighboring hard-negative rows reuse several words, but the target family is the surface form named in `family`.",dates_numbers_measurements_vs_history_dates,ISO date;percent;kg;mm;USD;temperature;ratio,lexical-token family; hard negatives include historical dates without measurement syntax
